t,truth_p,truth_v,measurements
0.906,-15.262736074078575,-45.89133159199981,-16.6594915455879
0.907,-15.308627405670574,-47.02580554985178,-14.628401051640555
0.908,-15.355653211220426,-46.84588828122189,-15.787362284088475
0.909,-15.402499099501648,-46.89768205112365,-15.534067918666622
0.91,-15.449396781552773,-47.115543933447746,-15.221062052004955
0.911,-15.49651232548622,-47.0180088878271,-16.3192637433926
0.912,-15.543530334374047,-46.912576230843044,-16.310912764047703
0.913,-15.59044291060489,-46.8454043890992,-13.456853569704625
0.914,-15.63728831499399,-46.75791091065792,-17.838197638152142
0.915,-15.684046225904648,-46.10272594490307,-13.958457595439793
0.916,-15.730148951849552,-44.341638419854405,-14.515781333232447
0.917,-15.774490590269407,-44.14973733952927,-16.26100225201504
0.918,-15.818640327608936,-43.34937225169237,-15.663582281261597
0.919,-15.861989699860628,-44.8294180415069,-18.786126312130033
0.92,-15.906819117902135,-43.204434356956185,-15.273122508136046
0.921,-15.950023552259092,-41.867892621487314,-15.92955759507948
0.922,-15.99189144488058,-41.87187318086242,-15.576722000878126
0.923,-16.033763318061443,-42.26880293175337,-15.612440865620632
0.924,-16.076032120993197,-41.91851630948994,-17.934046840599386
0.925,-16.117950637302688,-42.322871800315944,-17.41572792468952
0.926,-16.160273509103003,-41.211367069137964,-16.638260351331358
0.927,-16.20148487617214,-39.222363891644314,-12.618105014443994
0.928,-16.240707240063784,-39.084961131384965,-16.73687713517712
0.929,-16.279792201195168,-38.53048537996898,-16.867448968526134
0.93,-16.318322686575137,-37.88816156039866,-15.503908935914074
0.931,-16.356210848135536,-38.920087863902786,-14.190129772187127
0.932,-16.39513093599944,-39.81064782433171,-18.41078341060913
0.933,-16.434941583823772,-39.32347983302955,-14.187299270375732
0.934,-16.4742650636568,-37.937590086376865,-14.592108808102829
0.935,-16.512202653743177,-36.706655817372294,-15.99729533825249
0.936,-16.54890930956055,-37.0019008662394,-14.206513666403445
0.937,-16.58591121042679,-34.98192253543425,-16.086476899628323
0.938,-16.620893132962223,-34.68188952084671,-18.0706255082026
0.939,-16.65557502248307,-32.65926307616742,-20.244516739807544
0.94,-16.688234285559236,-32.81510066610497,-18.22653712846319
0.941,-16.721049386225342,-31.80404312045313,-16.350083901851946
0.942,-16.752853429345794,-31.922640793003985,-17.798193270768515
0.943,-16.784776070138797,-30.89546780963532,-15.277710298867792
0.944,-16.815671537948433,-30.689170620219375,-13.467237260515125
0.945,-16.846360708568653,-31.612789502138014,-16.172926315269684
0.946,-16.87797349807079,-30.70364891635972,-17.766399159256643
0.947,-16.908677146987152,-29.173038052814814,-17.097801686146813
0.948,-16.937850185039967,-29.472650539350873,-18.659168145624893
0.949,-16.967322835579317,-28.23603782820345,-18.636605235132087
0.95,-16.99555887340752,-27.66204676559584,-15.9049367225416
0.951,-17.023220920173117,-26.608159965094124,-17.6983938141286
0.952,-17.04982908013821,-27.503411992169653,-18.987114140310137
0.953,-17.07733249213038,-25.78783434244791,-19.6683189258487
0.954,-17.10312032647283,-25.91886826750838,-17.96838697606901
0.955,-17.129039194740336,-25.290219998899538,-19.697667150778972
0.956,-17.154329414739237,-26.593120290525373,-16.096061449123283
0.957,-17.18092253502976,-25.86981316434975,-17.66515527608172
0.958,-17.20679234819411,-25.05503983919001,-18.732112806031505
0.959,-17.2318473880333,-24.653839855491505,-16.337045305370978
0.96,-17.256501227888794,-26.31874758890661,-17.88355538921023
0.961,-17.2828199754777,-26.75166995543719,-18.86171395322458
0.962,-17.309571645433138,-25.9696150867868,-14.53584895681151
0.963,-17.335541260519925,-25.192468506967725,-19.534210460456855
0.964,-17.360733729026894,-24.860641932723997,-15.95318694085145
0.965,-17.385594370959616,-24.217358609629066,-17.734837749068596
0.966,-17.409811729569245,-24.84824931443533,-15.0385590857493
0.967,-17.43465997888368,-25.711908714451948,-17.409720196092863
0.968,-17.460371887598132,-23.69059313499647,-16.38007862828395
0.969,-17.48406248073313,-22.853517362705812,-18.252818511061722
0.97,-17.506915998095835,-24.056763183713116,-20.28415508215191
0.971,-17.530972761279546,-24.050118294747204,-18.146705309621247
0.972,-17.55502287957429,-23.36260701034187,-19.598030685357195
0.973,-17.578385486584633,-23.822710278333254,-14.776848439377604
0.974,-17.602208196862968,-21.849435603252466,-19.129818396030878
0.975,-17.62405763246622,-23.197317033489455,-17.716555861749196
0.976,-17.647254949499708,-22.49414828318371,-17.990020097887875
0.977,-17.66974909778289,-22.471053578286337,-17.993389428222393
0.978,-17.692220151361177,-23.61694885294286,-18.094297884027636
0.979,-17.71583710021412,-23.939461429475234,-18.207716366938566
0.98,-17.739776561643595,-24.053124413942232,-16.747426781146658
0.981,-17.763829686057537,-21.958257599098246,-20.346992559505004
0.982,-17.785787943656636,-21.538024111887417,-17.08743532952651
0.983,-17.807325967768524,-21.310477672496393,-15.813677721588558
0.984,-17.82863644544102,-22.808892999729835,-16.910073537863965
0.985,-17.85144533844075,-24.631646407077287,-17.830309151665883
0.986,-17.876076984847828,-23.577266018486775,-18.225018598887925
0.987,-17.899654250866316,-21.91297857312898,-17.791241452048272
0.988,-17.921567229439447,-21.744852417606353,-18.973360347890555
0.989,-17.94331208185705,-21.009345686641637,-18.13850045445373
0.99,-17.964321427543695,-20.776617503159592,-18.910571611368866
0.991,-17.985098045046854,-20.933839272668767,-17.440806929837077
0.992,-18.006031884319523,-20.620966412145524,-16.80487271445369
0.993,-18.02665285073167,-21.838070304802198,-17.589902751383732
0.994,-18.04849092103647,-21.249768637570725,-18.335687632191696
0.995,-18.069740689674042,-23.770731500847326,-17.74450054714527
0.996,-18.093511421174888,-24.340326867131328,-15.532314528448891
0.997,-18.11785174804202,-25.35276794131825,-16.227136755902144
0.998,-18.14320451598334,-24.85511727256292,-18.457165730615575
0.999,-18.1680596332559,-26.740735902903147,-16.88423915078478
